https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USD
1629331200,2021-08-19 00:00:00,LTC/USD,166.86,175.75,162.65,175.55,29395.79852815,5160432.431616733
1629244800,2021-08-18 00:00:00,LTC/USD,168.50,174.60,162.95,167.13,29306.16433350,4897939.245057855
1629158400,2021-08-17 00:00:00,LTC/USD,177.98,184.47,168.15,168.50,44312.37414160,7466635.0428596
1629072000,2021-08-16 00:00:00,LTC/USD,185.31,189.19,176.52,178.75,32629.69885452,5832558.67024545
1628985600,2021-08-15 00:00:00,LTC/USD,183.71,186.67,175.42,184.77,37840.39328840,6991769.4678976685
1628899200,2021-08-14 00:00:00,LTC/USD,183.45,185.04,174.83,182.66,43585.90957871,7961402.243647168
1628812800,2021-08-13 00:00:00,LTC/USD,165.50,184.62,164.56,183.79,58993.99816776,10842506.92325261
1628726400,2021-08-12 00:00:00,LTC/USD,170.42,179.68,160.90,165.04,40056.98028020,6611004.025444208
1628640000,2021-08-11 00:00:00,LTC/USD,165.87,176.13,164.46,170.66,44572.62178947,7606763.634590951
1628553600,2021-08-10 00:00:00,LTC/USD,166.06,168.34,159.00,165.63,37415.00797368,6197047.7706806185
1628467200,2021-08-09 00:00:00,LTC/USD,149.89,170.74,145.72,166.53,42147.75357043,7018865.402083708
1628380800,2021-08-08 00:00:00,LTC/USD,156.17,157.69,147.36,149.87,28712.79784153,4303187.012510101
1628294400,2021-08-07 00:00:00,LTC/USD,148.02,156.45,147.35,156.45,33398.98584782,5225271.335891438
1628208000,2021-08-06 00:00:00,LTC/USD,143.77,150.83,141.90,147.83,45478.13371784,6723032.507508287
1628121600,2021-08-05 00:00:00,LTC/USD,142.49,145.06,136.15,143.49,26763.04543303,3840229.389185475
1628035200,2021-08-04 00:00:00,LTC/USD,138.52,144.50,135.67,142.43,19986.31952384,2846651.4897805313
1627948800,2021-08-03 00:00:00,LTC/USD,140.87,143.04,135.67,138.21,23036.29216444,3183845.940047253
1627862400,2021-08-02 00:00:00,LTC/USD,140.33,145.78,138.81,141.36,24114.49090688,3408824.434596557
1627776000,2021-08-01 00:00:00,LTC/USD,144.50,149.83,138.01,140.50,52923.03789997,7435686.824945784
1627689600,2021-07-31 00:00:00,LTC/USD,145.89,146.63,141.93,144.44,22988.60472711,3320474.066783768
1627603200,2021-07-30 00:00:00,LTC/USD,141.53,145.98,135.95,145.61,33123.54978600,4823120.084339461
1627516800,2021-07-29 00:00:00,LTC/USD,139.90,143.21,136.83,141.41,25718.57775735,3636864.080666864
1627430400,2021-07-28 00:00:00,LTC/USD,134.73,142.02,132.76,139.77,28364.81773589,3964550.5749453455
1627344000,2021-07-27 00:00:00,LTC/USD,131.02,135.14,127.44,134.84,31633.47516456,4265457.791189271
1627257600,2021-07-26 00:00:00,LTC/USD,127.83,140.27,127.16,131.24,49496.89158808,6495972.052019619
1627171200,2021-07-25 00:00:00,LTC/USD,125.78,128.14,123.78,127.76,29804.78326568,3807859.110023277
1627084800,2021-07-24 00:00:00,LTC/USD,124.41,127.44,123.43,126.04,17906.30106328,2256910.1860158113
1626998400,2021-07-23 00:00:00,LTC/USD,120.86,124.64,117.03,124.29,20499.32726110,2547861.3852821193
1626912000,2021-07-22 00:00:00,LTC/USD,117.12,122.01,115.65,120.68,17199.18124642,2075597.1928179658
1626825600,2021-07-21 00:00:00,LTC/USD,107.58,119.25,105.05,117.43,37745.59341990,4432465.035298857
1626739200,2021-07-20 00:00:00,LTC/USD,113.17,115.00,104.11,107.20,46470.11817952,4981596.668844544
1626652800,2021-07-19 00:00:00,LTC/USD,119.12,120.63,111.88,113.07,22137.93766672,2503136.6119760303
1626566400,2021-07-18 00:00:00,LTC/USD,119.96,124.10,116.17,119.56,15045.09537926,1798791.6035443256
1626480000,2021-07-17 00:00:00,LTC/USD,120.61,122.84,117.76,119.96,16332.35857274,1959229.7343858904
1626393600,2021-07-16 00:00:00,LTC/USD,126.24,127.88,120.47,120.65,20535.44359596,2477601.2698525744
1626307200,2021-07-15 00:00:00,LTC/USD,131.34,133.00,122.15,125.66,30306.10376022,3808264.9985092455
1626220800,2021-07-14 00:00:00,LTC/USD,131.50,132.34,123.92,130.85,26421.69021382,3457278.1644783467
1626134400,2021-07-13 00:00:00,LTC/USD,132.94,134.55,129.56,130.94,14430.01139141,1889465.6915912253
1626048000,2021-07-12 00:00:00,LTC/USD,134.07,139.62,131.66,133.56,28380.09214209,3790445.1064975406
1625961600,2021-07-11 00:00:00,LTC/USD,134.25,136.41,132.23,134.12,13412.56869742,1798893.7136979704
1625875200,2021-07-10 00:00:00,LTC/USD,134.55,136.82,130.44,133.89,9075.23398980,1215083.0788943218
1625788800,2021-07-09 00:00:00,LTC/USD,131.94,135.84,126.01,134.37,13783.45975746,1852083.4876099
1625702400,2021-07-08 00:00:00,LTC/USD,137.59,137.77,128.00,132.20,19074.78911061,2521687.1204226417
1625616000,2021-07-07 00:00:00,LTC/USD,138.96,142.93,136.85,137.08,15524.23558061,2128062.2133900193
1625529600,2021-07-06 00:00:00,LTC/USD,138.19,142.78,135.70,138.93,21556.22659760,2994806.5612045685
1625443200,2021-07-05 00:00:00,LTC/USD,144.78,144.78,134.00,138.32,19332.27045268,2674039.6490146974
1625356800,2021-07-04 00:00:00,LTC/USD,140.04,148.00,136.99,144.88,40561.78416795,5876591.290252595
1625270400,2021-07-03 00:00:00,LTC/USD,137.07,141.39,134.61,140.16,18919.93982341,2651818.7656491455
1625184000,2021-07-02 00:00:00,LTC/USD,137.08,138.97,130.60,136.88,24677.59277644,3377868.899239107
1625097600,2021-07-01 00:00:00,LTC/USD,144.10,144.20,134.13,137.08,36993.33102420,5071045.816797337
1625011200,2021-06-30 00:00:00,LTC/USD,144.09,146.65,136.19,144.26,51391.60703831,7413753.231346601
1624924800,2021-06-29 00:00:00,LTC/USD,137.94,149.35,137.32,144.15,108224.40365307,15600547.78659004
1624838400,2021-06-28 00:00:00,LTC/USD,132.73,139.62,130.00,137.28,38801.28839160,5326640.870398848
1624752000,2021-06-27 00:00:00,LTC/USD,126.75,132.70,124.68,132.70,27007.52495315,3583898.561283005
1624665600,2021-06-26 00:00:00,LTC/USD,125.12,129.43,118.90,126.66,36619.08919148,4638173.836992857
1624579200,2021-06-25 00:00:00,LTC/USD,134.49,138.36,124.27,125.24,56596.94899204,7088201.891763089
1624492800,2021-06-24 00:00:00,LTC/USD,129.27,137.44,123.75,134.49,77836.33284603,10468208.404462574
1624406400,2021-06-23 00:00:00,LTC/USD,119.70,151.00,115.72,128.85,111024.18666965,14305466.452384401
